Date,Open,High,Low,Close,Adj Close,Volume,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,ma_5,ma_10,ma_20,ma_50,dist_ma20,dist_ma50,vol_5,vol_10,vol_20,roll_high_20,roll_high_60,drawdown_20,drawdown_60,roll_min_10,roll_max_10,roll_min_20,roll_max_20,rsi,macd,macd_signal,bb_mid,bb_upper,bb_lower,bb_dist_lower,candle_body,candle_range,upper_wick,lower_wick,bullish_candle,bearish_candle,hammer_like,doji_like,close_above_ma50,label,rule_score,rule_hits,rule_signal
2010-12-31,6105.10009765625,6147.2998046875,6103.5498046875,6134.5,6134.5,0,0.005350820131797551,0.023098732488325613,0.020443792059898547,0.031225047278840012,0.0204268011873332,6058.16005859375,6021.45,5969.822485351562,6011.48099609375,0.027584993532473456,0.02046400944895077,0.005318979124597686,0.004915735011898359,0.008956357263976993,6134.5,6301.5498046875,0.0,-0.02650932070127221,5947.0498046875,6134.5,5766.5,6134.5,62.70341841803953,28.287334883350923,4.135172826111784,5969.822485351562,6134.09428038351,5805.550690319615,0.056661172596234044,0.0048156298624876985,0.007166139670141632,0.002096575728940767,0.00025393407871316607,1,0,0,0,1,0.0,0.0,0,NO DIP
2011-01-03,6177.4501953125,6178.5498046875,6147.2001953125,6157.60009765625,6157.60009765625,0,0.0037656039866738045,0.016046927724127746,0.02659175362250532,0.035404158344662484,0.027499716049223855,6090.06005859375,6042.505029296875,5978.0625,6014.99099609375,0.03003274014887758,0.02370894680559177,0.0040675636753288325,0.0047714022400651215,0.008919261140578793,6157.60009765625,6301.5498046875,0.0,-0.022843540318315148,5980.0,6157.60009765625,5766.5,6157.60009765625,64.18753943924071,37.026910509744084,10.713520362838244,5978.0625,6162.484399147859,5793.640600852141,0.06282051681814327,-0.0032133156931499693,0.005074846155585089,0.0001780037621079313,0.0016835267003271887,0,1,0,0,1,0.0,0.0,0,NO DIP
2011-01-04,6172.75,6181.0498046875,6124.39990234375,6146.35009765625,6146.35009765625,0,-0.001827010494605208,0.0072928700783869704,0.025075066320255246,0.024280735867558523,0.02571656684154533,6120.130078125,6057.075048828125,5985.767504882812,6015.887998046875,0.02682740227421876,0.021686258063935204,0.00459683526797709,0.004607152219526908,0.008942896592782523,6157.60009765625,6301.5498046875,-0.001827010494605208,-0.02462881542502493,5980.0,6157.60009765625,5766.5,6157.60009765625,62.875327638043174,42.554761379315096,17.081768566133615,5985.767504882812,6184.969287568223,5786.565722197402,0.06217580387598587,-0.004276846193957312,0.009177417252237658,0.0013445878558989105,0.0035559832023814345,0,1,0,0,1,0.0,0.0,0,NO DIP
2011-01-05,6141.35009765625,6141.35009765625,6062.35009765625,6079.7998046875,6079.7998046875,0,-0.010827611820245497,-0.008916813972206339,0.0032093372029400324,0.015941431705857045,0.017275853690538856,6124.02001953125,6066.6150390625,5990.930004882813,6016.162998046875,0.014834057438871007,0.010577640044208358,0.007212623188866714,0.006087361127313976,0.00931330808043683,6157.60009765625,6301.5498046875,-0.012634840154423621,-0.03518975599225571,5980.0,6157.60009765625,5766.5,6157.60009765625,55.63020111523208,41.091888845098765,21.883792621926645,5990.930004882813,6194.431197355011,5787.428812410614,0.05051828743878839,-0.010022273928372802,0.012863620986230555,0.0,0.0028413470578577513,0,1,0,0,1,0.0,0.0,0,NO DIP
2011-01-06,6107.0,6116.14990234375,6022.2998046875,6048.25,6048.25,0,-0.0051892834798894505,-0.017758557867028735,-0.008784237042604226,0.011413043478260887,0.024484611329395056,6113.3,6073.4400390625,5998.157495117188,6015.012001953125,0.008351315370360046,0.005525840685950856,0.006615910184875494,0.0064304526578244335,0.008918766049190249,6157.60009765625,6301.5498046875,-0.017758557867028735,-0.04019642985271321,5996.0,6157.60009765625,5766.5,6157.60009765625,52.53932506748349,36.96068647034099,24.899171391609517,5998.157495117188,6198.862726850553,5797.452263383822,0.043259991669132525,-0.009620108072703455,0.015367626929138694,0.0014982646706648108,0.004249254185770428,0,1,0,0,1,0.0,0.25,1,NO DIP
2011-01-07,6030.89990234375,6051.2001953125,5883.60009765625,5904.60009765625,5904.60009765625,0,-0.02375065553569211,-0.03933228601673455,-0.0374765510381857,-0.017798921794834,0.023948685971776573,6067.32001953125,6062.7400390625,6005.0625,6011.46400390625,-0.016729618108679123,-0.017776685709264717,0.01048297688073802,0.009950108357062884,0.008993026595156009,6157.60009765625,6301.5498046875,-0.04108743601201037,-0.06299239382920896,5904.60009765625,6157.60009765625,5857.35009765625,6157.60009765625,41.29035178154088,21.843533579843097,24.288043829256235,6005.0625,6180.067169075453,5830.057830924547,0.01278585374167407,-0.020942115891927987,0.027790230375257373,0.0033660470738141133,0.003482067409515271,0,1,0,0,0,0.0,0.25,1,NO DIP
2011-01-10,5901.2998046875,5907.25,5740.9501953125,5762.85009765625,5762.85009765625,0,-0.024006706238457354,-0.052131602554887246,-0.06410776824403597,-0.039220752599964714,-0.016133575494798102,5988.37001953125,6039.2150390625,6000.3375,6006.4680078125,-0.03957900740479181,-0.04055926208869853,0.010334579449325145,0.012196671487827248,0.009954900098752637,6157.60009765625,6301.5498046875,-0.06410776824403597,-0.08548686017375129,5762.85009765625,6157.60009765625,5762.85009765625,6157.60009765625,33.63705180838804,-1.5570110902608576,19.119032845352816,6000.3375,6196.016019373224,5804.658980626776,-0.007202642413630889,-0.023460883468634675,0.028180199310566346,0.001008285548850384,0.0037110302930812877,0,1,0,0,0,0.0,1.0,4,DIP ZONE
2011-01-11,5767.9501953125,5842.60009765625,5698.2001953125,5754.10009765625,5754.10009765625,0,-0.0015183459315658565,-0.0486338862222544,-0.06381836273035835,-0.040343546088017046,-0.025991689965680242,5909.92001953125,6015.025048828125,5992.660009765625,6001.796005859375,-0.039808684577569586,-0.041270297751091034,0.010419476911909442,0.012164172265579637,0.009708606486663192,6157.60009765625,6301.5498046875,-0.06552877640650667,-0.08687540747896993,5754.10009765625,6157.60009765625,5754.10009765625,6157.60009765625,33.22763166187491,-20.571033141307453,11.181019648020762,5992.660009765625,6214.015111195168,5771.304908336081,-0.002981095428692515,-0.0024012165825401375,0.025034873300587956,0.01294218913409074,0.00969146758395708,0,1,0,1,0,0.0,1.0,4,DIP ZONE
2011-01-12,5800.0498046875,5874.2001953125,5711.2998046875,5863.25,5863.25,0,0.01896906562126177,-0.0070030310219760805,-0.035617916978210484,-0.03252288968131978,-0.013601738922285111,5866.61005859375,5995.3150390625,5988.617504882813,5998.707001953125,-0.02093429823838211,-0.02258103319749094,0.017870946564235966,0.013483147790828877,0.010605307822437536,6157.60009765625,6301.5498046875,-0.047802730444980956,-0.06955428716305068,5754.10009765625,6157.60009765625,5754.10009765625,6157.60009765625,42.61139293787071,-26.526516519790675,3.6395124144584745,5988.617504882813,6216.561603782943,5760.673405982682,0.017806354706862537,0.010896491830367162,0.028086033070499967,0.0018879484972094966,0.015301592742923307,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-01-13,5850.75,5857.75,5736.7001953125,5751.89990234375,5751.89990234375,0,-0.018991190492687493,-0.0019001353717240654,-0.04899766009279549,-0.0573514900746116,-0.023827691563158004,5807.3400390625,5960.32001953125,5981.597509765625,5991.39400390625,-0.038400712693702266,-0.0399730182001643,0.018555029403608536,0.01381156066567445,0.011247115556380588,6157.60009765625,6301.5498046875,-0.06588609017771718,-0.08722455893864156,5751.89990234375,6157.60009765625,5751.89990234375,6157.60009765625,36.91232873659484,-39.77282591403218,-5.042955251239658,5981.597509765625,6229.780570561327,5733.414448969922,0.0032241613681267545,-0.016895286528436526,0.02068962178994146,0.0011964278084006324,0.0025979074531043028,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2011-01-14,5752.10009765625,5833.64990234375,5639.64990234375,5654.5498046875,5654.5498046875,0,-0.016924859491484257,-0.01730075794289687,-0.042348387500112716,-0.07823786703276547,-0.04945580085101908,5757.32998046875,5912.325,5966.8875,5982.105,-0.05234516241717313,-0.054755841850402054,0.017498529774071698,0.013607682522018116,0.011476105265208746,6157.60009765625,6301.5498046875,-0.0816958368505003,-0.10267315502588259,5654.5498046875,6157.60009765625,5654.5498046875,6157.60009765625,32.78403411456864,-57.463556723534566,-15.52707554569864,5966.8875,6254.940494088573,5678.834505911426,-0.004276353043683012,-0.016959074305486762,0.03372681224359208,0.014177396655654215,0.002590341282451102,0,1,0,0,0,0.0,1.0,4,DIP ZONE
2011-01-17,5648.7998046875,5696.14990234375,5624.14990234375,5654.75,5654.75,0,3.540428847825794e-05,-0.03556048266746259,-0.01875809639751247,-0.0816633249449974,-0.04915038788763926,5735.7099609375,5862.039990234375,5952.272509765625,5971.99,-0.04998469227971214,-0.05312132136858905,0.01534043536698033,0.013295962231929059,0.01147954697143474,6157.60009765625,6301.5498046875,-0.0816633249449974,-0.10264138580740378,5654.5498046875,6146.35009765625,5654.5498046875,6157.60009765625,32.800678444789966,-70.65299056105323,-26.552258548769558,5952.272509765625,6272.434748614038,5632.110270917212,0.004019759556146196,0.0010533556716884169,0.012746070402468997,0.00732897319345526,0.0043637415373253205,1,0,0,1,0,0.0,1.0,4,DIP ZONE
2011-01-18,5682.5498046875,5730.5,5671.25,5724.0498046875,5724.0498046875,0,0.012255149155577127,-0.004841895396145879,-0.005222414010661702,-0.06870749082935956,-0.04609502339875138,5729.69990234375,5819.8099609375,5938.4425048828125,5960.835,-0.03610251341476001,-0.03972349432797584,0.016976418204294744,0.014737449022420798,0.011671293660500171,6157.60009765625,6301.5498046875,-0.07040897201716156,-0.09164412214443152,5654.5498046875,6079.7998046875,5654.5498046875,6157.60009765625,38.47971911664727,-74.65324073718875,-36.1724549864534,5938.4425048828125,6273.3621909115,5603.522818854125,0.0215091451805709,0.007303059616964009,0.010426657404942592,0.0011350882146566096,0.0019885095733219726,1,0,0,0,0,0.0,0.5,2,DIP WATCH
2011-01-19,5737.35009765625,5747.64990234375,5662.5498046875,5691.0498046875,5691.0498046875,0,-0.00576514899869951,0.006454978956899948,-0.02936941036327978,-0.063941250121472,-0.04901913348761355,5695.25986328125,5780.9349609375,5923.775,5949.1919921875,-0.03928663653033748,-0.04339113409669626,0.012823621303717801,0.014677993437610276,0.011697023697451374,6157.60009765625,6301.5498046875,-0.07576820280133678,-0.09688092912411339,5654.5498046875,6048.25,5654.5498046875,6157.60009765625,36.88132730698745,-79.56906932832408,-44.85177785482754,5923.775,6275.493048910349,5572.05695108965,0.021355283092463706,-0.008069978680168744,0.01483264855861141,0.0017952198335791896,0.004967450044863475,0,1,0,0,0,0.0,0.5,2,DIP WATCH
2011-01-20,5656.0,5729.4501953125,5634.5,5711.60009765625,5711.60009765625,0,0.003610984558916286,0.010053512119235997,-0.0070063466631397064,-0.05566071216364232,-0.044882926813336166,5687.19990234375,5747.269970703125,5910.355004882813,5937.392998046875,-0.033628251951424604,-0.03802896329498484,0.010882328441633731,0.015024281607712874,0.011770593093477721,6157.60009765625,6301.5498046875,-0.072430816052793,-0.0936197801043177,5654.5498046875,5904.60009765625,5654.5498046875,6157.60009765625,38.591992885692235,-80.87439235431793,-52.05630075472561,5910.355004882813,6273.341606446435,5547.36840331919,0.029605333988417692,0.009830286007116336,0.01678751685157355,0.0031559578600159123,0.003801272984441301,1,0,0,0,0,0.0,0.5,2,DIP WATCH
2011-01-21,5692.0498046875,5717.5498046875,5674.5,5696.5,5696.5,0,-0.002643759611679841,-0.004812991785106302,0.00741883912274055,-0.035243724251343034,-0.05241534575446871,5695.58994140625,5726.4599609375,5894.6,5925.808994140625,-0.033607030163200324,-0.038696656332892876,0.00693230936615694,0.013608284297579154,0.011637049633716914,6157.60009765625,6301.5498046875,-0.07488308599835136,-0.09601603152250338,5654.5498046875,5863.25,5654.5498046875,6157.60009765625,37.78171251156587,-82.18000203268275,-58.081041010317044,5894.6,6266.3315208504355,5522.868479149565,0.031438648504114264,0.0007818264887343726,0.007563146171357769,0.003698106202472987,0.0030832134801504086,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-01-24,5717.10009765625,5756.0,5697.75,5743.25,5743.25,0,0.008206793645220811,0.009172331486100305,0.01565055926433523,-0.003401111832532555,-0.042488470266748735,5713.28994140625,5724.499951171875,5881.857495117188,5916.788994140625,-0.02356525897341999,-0.029329927822756563,0.007445358678919838,0.011922383241072372,0.011886947485441973,6157.60009765625,6301.5498046875,-0.06729084238743643,-0.0885972216346208,5654.5498046875,5863.25,5654.5498046875,6157.60009765625,41.852300912755304,-78.53704662931978,-62.172242134117596,5881.857495117188,6256.113996165902,5507.6009940684735,0.042786143401694066,0.004573980146765362,0.010188731875427516,0.00223015161221804,0.003384600116444114,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-01-25,5763.2998046875,5801.5498046875,5680.64990234375,5687.39990234375,5687.39990234375,0,-0.009724476151351635,-0.004237025509266745,-0.006402792357560694,-0.011591768335706965,-0.05146766138363079,5705.9599609375,5717.829931640625,5866.427490234375,5909.103994140625,-0.03051731026909399,-0.03751907091442519,0.007197310929466468,0.012293971083557453,0.011998569962250226,6157.60009765625,6301.5498046875,-0.07636095034678703,-0.09746013621711058,5654.5498046875,5863.25,5654.5498046875,6157.60009765625,38.60301886201746,-79.2431486576179,-65.58642343881766,5866.427490234375,6246.274053077978,5486.580927390772,0.03660184322633886,-0.01316952178715705,0.020977548703160945,0.006636822878603312,0.0011712040374005845,0,1,0,0,0,0.0,0.5,2,DIP WATCH
2011-01-27,5725.2998046875,5726.10009765625,5594.9501953125,5604.2998046875,5604.2998046875,0,-0.014611263333532243,-0.016185411272272465,-0.015243233318490312,-0.04416495890717609,-0.07525147650217778,5688.6099609375,5691.934912109375,5843.624975585937,5898.75798828125,-0.04095491615192848,-0.04991867511410608,0.009346911693714441,0.010684809132930002,0.011857242339888883,6157.60009765625,6301.5498046875,-0.08985648372640365,-0.1106473838358526,5604.2998046875,5751.89990234375,5604.2998046875,6157.60009765625,34.332017777281735,-85.52237429159777,-69.5736136093737,5843.624975585937,6229.166851547413,5458.083099624461,0.026789021419094672,-0.021134264427678205,0.02290708029584286,0.0001397818448030918,0.0016330340233615631,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2011-01-28,5614.0,5614.39990234375,5459.5498046875,5512.14990234375,5512.14990234375,0,-0.0164427146218471,-0.04023855789949071,-0.03492019607506214,-0.0416818797389551,-0.09664285190142685,5648.719921875,5667.959912109375,5814.139965820313,5889.226982421875,-0.051940624968073834,-0.06402828099572688,0.010058989529133604,0.010323880175547728,0.011896283563771539,6157.60009765625,6301.5498046875,-0.10482171382941474,-0.12527075510163288,5512.14990234375,5743.25,5512.14990234375,6157.60009765625,30.3252772296006,-96.81837092351543,-75.02256507220204,5814.139965820313,6206.664923274139,5421.615008366486,0.01669887917853874,-0.01814216203353224,0.02758284603780727,7.123305018703241e-05,0.009369450954087994,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2011-01-31,5452.5498046875,5526.85009765625,5416.64990234375,5505.89990234375,5505.89990234375,0,-0.0011338588591980336,-0.03191264956156936,-0.03345915872136396,-0.026288547714359622,-0.10246965484656456,5610.59990234375,5653.094921875,5782.7099609375,5879.368984375,-0.04786857035258829,-0.06352196690219314,0.01024502328044732,0.009320219396561524,0.01168578931959728,6157.60009765625,6301.5498046875,-0.10583671965975106,-0.1262625746053604,5505.89990234375,5743.25,5505.89990234375,6157.60009765625,30.068958641909248,-105.06374297503407,-81.03080065276845,5782.7099609375,6167.823678021133,5397.596243853867,0.020065164861711615,0.009784431058361994,0.02021076363534764,0.0038422749104445294,0.0065840576665411165,1,0,0,0,0,0.0,0.75,3,DIP ZONE
2011-02-01,5537.2998046875,5539.14990234375,5402.0,5417.2001953125,5417.2001953125,0,-0.016109938176226635,-0.03338501077663758,-0.05677095802681409,-0.04200889600557056,-0.12024163482548444,5545.38994140625,5629.33994140625,5745.689965820313,5869.9069921875,-0.057171509855546865,-0.077123333892262,0.006440433510045888,0.01016867103560139,0.011717041402685143,6146.35009765625,6301.5498046875,-0.11863136507986949,-0.14033843051072348,5417.2001953125,5743.25,5417.2001953125,6146.35009765625,26.628973277097714,-117.40224479595327,-88.30508948140542,5745.689965820313,6121.296115942901,5370.083815697724,0.008773862984604808,-0.021689201165039296,0.024768372163567566,0.0003341154933825027,0.0027450555051457665,0,1,0,0,0,0.0,1.0,4,DIP ZONE
2011-02-02,5469.5498046875,5490.60009765625,5415.64990234375,5432.0,5432.0,0,0.0027320025389325764,-0.014540588293810774,-0.04490626766697048,-0.05102153451710645,-0.11622346373153214,5494.3099609375,5600.1349609375,5709.9724609375,5858.3469921875,-0.048681926723664226,-0.07277598830456145,0.009177193720540974,0.008807485636105495,0.011852603244978607,6079.7998046875,6301.5498046875,-0.1065495288492968,-0.13798983292025602,5417.2001953125,5743.25,5417.2001953125,6079.7998046875,28.106869983052846,-124.55063365726073,-95.55419831657649,5709.9724609375,6060.156759891057,5359.788161983943,0.01347289031462906,-0.006865245957778675,0.013703174482160555,0.003848633565912414,0.0029892949584694665,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2011-02-03,5430.4501953125,5532.64990234375,5418.0,5526.75,5526.75,0,0.017442930780559696,0.0037868646408509843,-0.013837554625938497,-0.028869858870708254,-0.09096513412515672,5478.8,5583.70498046875,5682.319970703125,5850.1869921875,-0.027377896969057014,-0.055286607525439235,0.014198465853239873,0.011333907143453894,0.01289773243106968,6048.25,6301.5498046875,-0.08622328772785515,-0.12295384924374542,5417.2001953125,5743.25,5417.2001953125,6048.25,36.873614063742494,-121.1734382220202,-100.67804629766525,5682.319970703125,5994.862332309608,5369.777609096643,0.02923256833531407,0.0177333004122982,0.021112412087438796,0.0010864481086379774,0.002292663566502619,1,0,0,0,0,0.0,0.5,2,DIP WATCH
2011-02-04,5519.89990234375,5556.2998046875,5369.0498046875,5395.75,5395.75,0,-0.02370289953408422,-0.003959646042075549,-0.02111696967715937,-0.055299757030583874,-0.10788244533542757,5455.52001953125,5552.119970703125,5649.694970703125,5840.7869921875,-0.04494843916706548,-0.07619469649942223,0.01618695178733864,0.012796113282703093,0.01358254775724848,5904.60009765625,6275.7001953125,-0.08617858775198528,-0.14021546089307457,5395.75,5743.25,5395.75,5904.60009765625,31.207484945099836,-127.59673594971446,-106.0617842280751,5649.694970703125,5936.573894847177,5362.816046559074,0.006141167840738815,-0.02249133218720795,0.033922716591381234,0.006594304785906461,0.004837079618266827,0,1,0,0,0,0.0,1.0,4,DIP ZONE
2011-02-07,5430.14990234375,5440.35009765625,5376.9501953125,5396.0,5396.0,0,4.633276189602853e-05,-0.006627393225331346,-0.019960388727184752,-0.0527516896339858,-0.08613624788207619,5433.5400390625,5522.069970703125,5624.264965820313,5832.7119921875,-0.040585741818267906,-0.07487288807889791,0.016250487972669106,0.012893046348976575,0.012936120967707741,5863.25,6194.25,-0.07969129748859416,-0.12886951608346453,5395.75,5743.25,5395.75,5863.25,31.2292033643606,-131.15519729249718,-111.08046684095952,5624.264965820313,5906.128507928718,5342.401423711907,0.010032674828626575,-0.006288942839130516,0.01167553446662411,0.0018784371510807488,0.0035081544764128452,0,1,0,0,0,0.0,0.75,3,DIP ZONE
2011-02-08,5432.35009765625,5432.35009765625,5303.39990234375,5312.5498046875,5312.5498046875,0,-0.015465195573109658,-0.03875699015017864,-0.019318169322144252,-0.07499241636921605,-0.07813847060708501,5412.6099609375,5478.999951171875,5601.749951171875,5823.923984375,-0.051626750391433496,-0.08780577855402394,0.016131685228330594,0.012290604676247333,0.012384466528251651,5863.25,6157.60009765625,-0.09392405156056793,-0.13723695588649854,5312.5498046875,5687.39990234375,5312.5498046875,5863.25,28.04622641841361,-139.10551509547622,-116.68547649186287,5601.749951171875,5907.895944201585,5295.6039581421655,0.003199983737318446,-0.022053124488503974,0.02373746039824176,0.0,0.0016843359097377878,0,1,0,0,0,1.0,1.0,4,DIP ZONE
2011-02-09,5293.0498046875,5339.4501953125,5225.64990234375,5253.5498046875,5253.5498046875,0,-0.011105778236270236,-0.02635411116387898,-0.03285165598536455,-0.07628267839535297,-0.0869901955950737,5376.919921875,5435.61494140625,5576.722436523438,5812.39498046875,-0.057950280924758624,-0.09614714376072575,0.015918777305826477,0.012323641389432968,0.012469155262251957,5863.25,6157.60009765625,-0.10398673010915449,-0.14681861092487247,5253.5498046875,5604.2998046875,5253.5498046875,5863.25,26.026477785018344,-148.45570123632297,-123.0395214407549,5576.722436523438,5910.977538619546,5242.46733442733,0.0021139798406355492,-0.0074626163473880385,0.021499947510028906,0.008766286420337105,0.005271044742303762,0,1,0,0,0,1.0,1.0,4,DIP ZONE
2011-02-10,5246.0498046875,5272.60009765625,5196.7998046875,5225.7998046875,5225.7998046875,0,-0.005282142747602747,-0.03154191907199777,-0.05445337591034516,-0.06753742897255754,-0.10871960010446424,5316.7298828125,5397.76494140625,5544.849926757813,5799.65697265625,-0.05753990212262927,-0.09894674300123696,0.009164827067934086,0.012104847666992354,0.011183090362207975,5751.89990234375,6157.60009765625,-0.09146544734582007,-0.1513252368115654,5225.7998046875,5526.75,5225.7998046875,5751.89990234375,25.110522452991518,-156.30321799924968,-129.69226075245385,5544.849926757813,5885.571223388708,5204.128630126917,0.004164227308896207,-0.0038600472267545055,0.014449022748701357,0.0050610066540021275,0.005527968867944724,0,1,0,0,0,1.0,1.0,4,DIP ZONE
2011-02-11,5219.64990234375,5319.4501953125,5177.7001953125,5310.0,5310.0,0,0.016112403547677623,-0.00047995873568096314,-0.015892137330306255,-0.03667351322535628,-0.07682677199644716,5299.5798828125,5377.549951171875,5522.754931640625,5786.638974609375,-0.03852333378432604,-0.08236888057139424,0.012255209064840419,0.013545840736673054,0.0117253303407803,5743.25,6157.60009765625,-0.07543638183955081,-0.13765104654634353,5225.7998046875,5526.75,5225.7998046875,5743.25,32.83448311247304,-153.9534993925772,-134.54450848047853,5522.754931640625,5864.254189224214,5181.255674057035,0.024848093597773513,0.017309608756648717,0.02715699379308003,0.001810503671569358,0.008036881364861954,1,0,0,0,0,1.0,0.75,3,DIP ZONE
2011-02-14,5340.25,5463.7998046875,5340.25,5456.0,5456.0,0,0.027495291902071672,0.038535885798943514,0.01111934766493694,-0.009062987564032676,-0.03511328249738055,5311.5798828125,5372.5599609375,5512.82744140625,5775.524970703125,-0.010308220601904727,-0.055323970084787955,0.018563258174603185,0.01677613969925466,0.01324194264481132,5743.25,6157.60009765625,-0.05001523527619378,-0.11394051034968933,5225.7998046875,5526.75,5225.7998046875,5743.25,43.6811744603363,-138.71137228601037,-135.3778812415849,5512.82744140625,5849.707401288264,5175.947481524236,0.05410652242423697,0.02167501521464351,0.02313558441786433,0.001460569203220823,0.0,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-02-15,5467.75,5506.5,5408.35009765625,5481.0,5481.0,0,0.004582111436950198,0.048834667390738495,0.031707974796559846,0.011777265448433383,-0.030726380476590487,5345.269921875,5378.93994140625,5504.13994140625,5765.288974609375,-0.004204097579746047,-0.049310446685569165,0.015696844610685004,0.01593051579984664,0.013312191096716962,5743.25,6157.60009765625,-0.04566229922082443,-0.10988048702834441,5225.7998046875,5526.75,5225.7998046875,5743.25,45.309840158744855,-123.19447643572494,-132.94120028041291,5504.13994140625,5834.508166675756,5173.771716136744,0.05938187858289656,0.0024233002606190847,0.017950693126743175,0.004663709935531069,0.010863682930593022,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-02-16,5467.60009765625,5504.7998046875,5460.35009765625,5481.7001953125,5481.7001953125,0,0.00012774955528183085,0.03233525335451981,0.043427853376669656,0.009149520491991803,-0.04233883660071169,5390.9,5383.9099609375,5492.0224609375,5755.077978515625,-0.001879501713333842,-0.0475020120011711,0.013172930156856163,0.015925527500782865,0.012924412787819497,5743.25,6157.60009765625,-0.04554038300396113,-0.1097667746564146,5225.7998046875,5526.75,5225.7998046875,5743.25,45.35750221525472,-109.57758260859919,-128.26847674605017,5492.0224609375,5805.78957465817,5178.25534721683,0.05859982325104207,0.0025788458198130054,0.008129655833882928,0.0042248169146280315,0.0013259930994418915,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-02-17,5501.7001953125,5553.0,5463.39990234375,5546.4501953125,5546.4501953125,0,0.011812028694194066,0.01657811497663131,0.06135910341176465,0.003564517177816917,-0.025408248800757094,5455.030078125,5385.87998046875,5484.79248046875,5746.475986328125,0.011241576607193826,-0.034808427198081304,0.01064217212527126,0.015370402915402008,0.01325416020891726,5743.25,6157.60009765625,-0.034266278620554536,-0.09925131425413125,5225.7998046875,5546.4501953125,5225.7998046875,5743.25,49.72119149764372,-92.49508650348798,-121.11379869753775,5484.79248046875,5785.647962546562,5183.936998390938,0.06993009309991294,0.00813384924866088,0.016285892446954876,0.001190505562822288,0.006961537635471705,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-02-18,5557.5498046875,5599.25,5441.9501953125,5458.9501953125,5458.9501953125,0,-0.01577585607348453,-0.004022952871282626,0.028050884239642082,0.011712958404763052,-0.04423452237971359,5484.8201171875,5392.2,5472.159985351563,5737.580986328125,-0.002413999238769282,-0.048562415359288846,0.01585788688085846,0.014140900200326734,0.013588300892310551,5743.25,6157.60009765625,-0.04950155481434726,-0.11346139587883841,5225.7998046875,5546.4501953125,5225.7998046875,5743.25,44.54430731426726,-85.03734640400216,-113.89850823883064,5472.159985351563,5753.501182977434,5190.818787725691,0.0516549350982618,-0.017741561090795162,0.02830380477289217,0.007503341720361748,0.0030589019617352593,0,1,0,0,0,0.0,0.25,1,NO DIP
2011-02-21,5456.60009765625,5526.25,5413.10009765625,5518.60009765625,5518.60009765625,0,0.010926991492791194,0.006731470352082436,0.011473624936995996,0.0227205518265845,-0.031229685305670163,5497.34013671875,5404.460009765625,5463.264990234375,5732.62298828125,0.010128578335626637,-0.037334199556208536,0.011197778372884826,0.01445275768873227,0.013898787492437392,5743.25,6157.60009765625,-0.039115466389892495,-0.10377419609357563,5225.7998046875,5546.4501953125,5225.7998046875,5743.25,48.48225661601669,-73.46690429973023,-105.81218745101057,5463.264990234375,5725.330451374837,5201.199529093912,0.061024493828182536,0.011362386630940866,0.020736337704562735,0.001401954001913358,0.00797199707170851,1,0,0,0,0,0.0,0.25,1,NO DIP
2011-02-22,5504.39990234375,5519.4501953125,5437.2998046875,5469.2001953125,5469.2001953125,0,-0.00895152782763331,-0.013927827219162081,-0.0021528561735997265,0.029486855913666954,-0.0477168510316458,5494.98017578125,5420.125048828125,5449.5625,5724.859990234375,0.0036035361210189354,-0.0446578248827022,0.0121166682012367,0.013687523545037652,0.013797704889678384,5687.39990234375,6157.60009765625,-0.038365458870112334,-0.111796786317087,5225.7998046875,5546.4501953125,5225.7998046875,5687.39990234375,45.594644490500364,-67.50524637879244,-98.15079923656695,5449.5625,5676.259798443043,5222.865201556957,0.04716472362375157,-0.006394830981713759,0.01492449532782324,0.002734229568302559,0.005795434777806923,0,1,0,0,0,0.0,0.5,2,DIP WATCH
2011-02-23,5452.4501953125,5495.2001953125,5427.5498046875,5437.35009765625,5437.35009765625,0,-0.005823538455137944,-0.003956822627690926,-0.008090573376153376,0.034985923766203575,-0.04396557460017114,5486.11015625,5438.505078125,5437.060009765625,5715.453994140625,5.3353814396750465e-05,-0.04865823375876732,0.012345435262620458,0.01317526468643089,0.013715318169401459,5604.2998046875,6157.60009765625,-0.029789574585501577,-0.11696927188794648,5225.7998046875,5546.4501953125,5225.7998046875,5604.2998046875,43.7839694132202,-64.60588974233087,-91.44181733771975,5437.060009765625,5634.179624481745,5239.940395049505,0.037674035909502024,-0.0027694150547641194,0.012407337655859635,0.007840511782528963,0.0017974108185665526,0,1,0,0,0,0.0,0.5,2,DIP WATCH
